venda_id,cliente_id,produto_id,data_venda,quantidade,desconto,metodo_pagamento,avaliacao_compra,preco,valor_total,mes,dia_semana
11963,2451,30,2023-08-06 04:32:51.011400760,3,0.1,PIX,3,20.978757959938,62.30691114101587,8,6
11964,787,53,2023-08-06 05:42:56.091739448,3,0.1,Cartao,4,180.11684728541613,534.9470364376859,8,6
11965,976,159,2023-08-06 06:53:01.172078144,4,0.1,Boleto,4,52.05783748427777,206.14903643774,8,6
11966,4930,140,2023-08-06 08:03:06.252416832,3,0.0,PIX,3,78.14959159654056,257.8936522685839,8,6
11967,4289,9,2023-08-06 09:13:11.332755520,4,0.0,Boleto,5,12.43664425173494,54.72123470763374,8,6
11968,2947,67,2023-08-06 10:23:16.413094208,3,0.0,Cartao,5,24.34061739060765,80.32403738900526,8,6
11969,2200,165,2023-08-06 11:33:21.493432896,3,0.0,Cartao,4,100.62897269630639,332.0756098978111,8,6
11970,3878,114,2023-08-06 12:43:26.573771584,3,0.0,Cartao,3,84.11780070246768,277.5887423181434,8,6
11971,4482,156,2023-08-06 13:53:31.654110272,3,0.15,Cartao,5,32.76738545515761,91.91251620171711,8,6
11972,3280,154,2023-08-06 15:03:36.734448968,5,0.15,PIX,4,59.874062165308146,279.9112406228156,8,6
11973,3037,83,2023-08-06 16:13:41.814787656,2,0.0,Cartao,4,11.97715130872814,26.34973287920191,8,6
11974,4076,149,2023-08-06 17:23:46.895126344,3,0.05,Cartao,5,23.11361652771761,72.46118781439472,8,6
11975,4268,101,2023-08-06 18:33:51.975465032,3,0.15,Boleto,3,102.2338209079627,286.7658676468354,8,6
11976,337,10,2023-08-06 19:43:57.055803720,2,0.0,Boleto,3,42.41686791974396,93.31710942343672,8,6
11977,3668,80,2023-08-06 20:54:02.136142408,1,0.1,PIX,5,177.29823160905661,175.52524929296607,8,6
11978,2940,24,2023-08-06 22:04:07.216481104,2,0.0,Cartao,5,77.95904339227732,171.5098954630101,8,6
11979,605,25,2023-08-06 23:14:12.296819792,8,0.05,PIX,4,10.0,83.60000000000001,8,6
11980,2537,180,2023-08-07 00:24:17.377158480,2,0.15,Cartao,3,107.58835269741391,182.90019958560364,8,0
11981,666,90,2023-08-07 01:34:22.457497168,1,0.0,Cartao,5,60.62585827401395,60.62585827401395,8,0
11982,2918,129,2023-08-07 02:44:27.537835856,4,0.05,Boleto,5,63.5369604354573,241.44044965473773,8,0
11983,1233,53,2023-08-07 03:54:32.618174544,4,0.05,Cartao,4,180.11684728541613,684.4440196845812,8,0
11984,3788,196,2023-08-07 05:04:37.698513232,1,0.15,PIX,4,80.63270891960313,68.53780258166266,8,0
11985,352,107,2023-08-07 06:14:42.778851928,3,0.05,PIX,5,166.74097046283643,475.2117658190838,8,0
11986,1762,24,2023-08-07 07:24:47.859190616,1,0.15,Cartao,4,77.95904339227732,66.26518688343572,8,0
11987,2896,27,2023-08-07 08:34:52.939529304,5,0.0,Cartao,5,30.78811887946517,153.94059439732584,8,0
11988,3767,107,2023-08-07 09:44:58.019867992,3,0.05,Cartao,1,166.74097046283643,475.2117658190838,8,0
11989,4571,155,2023-08-07 10:55:03.100206680,1,0.0,Boleto,5,37.571297258707595,37.571297258707595,8,0
11990,2525,88,2023-08-07 12:05:08.180545368,4,0.2,Cartao,5,38.999792407549556,124.79933570415858,8,0
11991,1150,193,2023-08-07 13:15:13.260884064,3,0.0,PayPal,5,27.052496834176047,81.15749050252813,8,0
11992,4539,124,2023-08-07 14:25:18.341222752,2,0.15,Cartao,4,78.80556018907903,133.96945232143435,8,0
11993,4351,39,2023-08-07 15:35:23.421561440,4,0.05,PIX,4,169.83845961893994,645.3861465519717,8,0
11994,70,77,2023-08-07 16:45:28.501900128,3,0.0,PIX,4,80.19363653042464,240.58090959127392,8,0
11995,578,84,2023-08-07 17:55:33.582238816,3,0.05,Cartao,5,47.62129560420861,135.7206924719945,8,0
11996,4591,102,2023-08-07 19:05:38.662577504,1,0.0,Boleto,5,193.05554121921594,193.05554121921594,8,0
11997,4085,164,2023-08-07 20:15:43.742916200,4,0.15,Cartao,5,50.26529045048958,170.90198753166456,8,0
11998,4877,76,2023-08-07 21:25:48.823254888,3,0.1,PIX,5,70.37219485174055,190.00492609969947,8,0
11999,2451,197,2023-08-07 22:35:53.903593576,6,0.0,PIX,3,81.73822748219422,490.4293648931653,8,0
12000,4947,5,2023-08-07 23:45:58.983932264,1,0.05,Boleto,5,158.80539076538963,150.86512122712014,8,0
12001,129,81,2023-08-08 00:56:04.064270952,2,0.05,Boleto,2,34.08058248080514,64.75310671352976,8,1
12002,1507,138,2023-08-08 02:06:09.144609640,2,0.05,Cartao,5,61.92851384905333,117.66417631320132,8,1
12003,4089,16,2023-08-08 03:16:14.224948328,2,0.15,PIX,5,146.84313582694529,249.633330905807,8,1
12004,1649,181,2023-08-08 04:26:19.305287024,1,0.0,PIX,5,35.631233682709755,35.631233682709755,8,1
12005,3168,142,2023-08-08 05:36:24.385625712,2,0.0,PIX,4,157.4209187605872,314.8418375211744,8,1
12006,2549,29,2023-08-08 06:46:29.465964400,4,0.05,Cartao,3,44.18080995109796,167.88707781417224,8,1
12007,1480,156,2023-08-08 07:56:34.546303088,2,0.1,PayPal,3,32.76738545515761,58.9812938192837,8,1
12008,1803,118,2023-08-08 09:06:39.626641776,1,0.1,Cartao,5,59.65325318945532,53.68792787050979,8,1
12009,8,117,2023-08-08 10:16:44.706980464,3,0.0,Cartao,4,82.74515385414578,248.23546156243737,8,1
12010,220,145,2023-08-08 11:26:49.787319160,2,0.0,PIX,3,121.51483235550242,243.02966471100484,8,1
12011,725,197,2023-08-08 12:36:54.867657848,2,0.1,Cartao,3,81.73822748219422,147.1288094679496,8,1
12012,4198,194,2023-08-08 13:46:59.947996536,3,0.0,Cartao,4,117.76125814169451,353.28377442508355,8,1
12013,2050,36,2023-08-08 14:57:05.028335224,1,0.05,Boleto,3,86.08705738668456,81.78270451735033,8,1
12014,3786,104,2023-08-08 16:07:10.108673912,4,0.0,PIX,4,48.21711915501299,192.86847662005195,8,1
12015,3913,174,2023-08-08 17:17:15.189012600,3,0.1,Cartao,3,47.01886700311626,126.95094090841391,8,1
12016,2743,45,2023-08-08 18:27:20.269351288,1,0.15,Boleto,4,143.9108833148359,122.3242508176105,8,1
12017,771,103,2023-08-08 19:37:25.349689984,3,0.15,Cartao,2,87.90014881876334,224.14537948784653,8,1
12018,4930,9,2023-08-08 20:47:30.430028672,3,0.05,PIX,2,12.43664425173494,35.444436117444575,8,1
12019,740,164,2023-08-08 21:57:35.510367360,6,0.0,Boleto,5,50.26529045048958,301.5917427029375,8,1
12020,4296,5,2023-08-08 23:07:40.590706048,1,0.0,PIX,3,158.80539076538963,158.80539076538963,8,1
12021,4122,79,2023-08-09 00:17:45.671044736,2,0.0,Cartao,5,43.848213006712754,87.69642601342551,8,2
12022,2018,73,2023-08-09 01:27:50.751383424,1,0.05,PIX,5,247.99085398835646,235.59131128893864,8,2
12023,4198,89,2023-08-09 02:37:55.831722120,1,0.05,PIX,4,154.06296732256894,146.35981895644048,8,2
12024,197,178,2023-08-09 03:48:00.912060808,2,0.05,PIX,4,111.14854061524342,211.1822271689625,8,2
12025,510,28,2023-08-09 04:58:05.992399496,5,0.05,Cartao,5,24.416776369051423,115.97968775299425,8,2
12026,1996,27,2023-08-09 06:08:11.072738184,2,0.1,PIX,5,30.78811887946517,55.418613983037304,8,2
12027,1015,110,2023-08-09 07:18:16.153076872,4,0.1,Cartao,4,145.72531709283768,524.6111415342157,8,2
12028,3102,175,2023-08-09 08:28:21.233415560,3,0.0,PIX,5,92.02885828064885,276.0865748419466,8,2
12029,923,161,2023-08-09 09:38:26.313754256,1,0.15,Cartao,5,20.764884896342735,17.650152161891324,8,2
12030,2347,115,2023-08-09 10:48:31.394092944,1,0.0,Cartao,5,124.46779017029083,124.46779017029083,8,2
12031,3205,122,2023-08-09 11:58:36.474431632,5,0.0,Cartao,4,60.55731443835675,302.78657219178376,8,2
12032,1792,97,2023-08-09 13:08:41.554770320,3,0.2,Boleto,3,113.65928694078707,272.78228865788896,8,2
12033,1556,166,2023-08-09 14:18:46.635109008,1,0.0,Cartao,5,33.04297823943153,33.04297823943153,8,2
12034,21,136,2023-08-09 15:28:51.715447696,7,0.0,Cartao,5,30.15325332576214,211.07277328033499,8,2
12035,1923,132,2023-08-09 16:38:56.795786384,2,0.15,PIX,1,166.4038192171998,282.88649266923966,8,2
12036,1065,112,2023-08-09 17:49:01.876125080,3,0.05,Cartao,5,62.17142621247736,177.18856470556048,8,2
12037,1984,164,2023-08-09 18:59:06.956463768,8,0.15,PIX,2,50.26529045048958,341.8039750633291,8,2
12038,1900,107,2023-08-09 20:09:12.036802456,3,0.0,PayPal,5,166.74097046283643,500.22291138850926,8,2
12039,3544,159,2023-08-09 21:19:17.117141144,4,0.05,Cartao,4,52.05783748427777,197.81978244025552,8,2
12040,967,177,2023-08-09 22:29:22.197479832,4,0.0,Boleto,3,113.73195362413249,454.92781449652995,8,2
12041,2507,169,2023-08-09 23:39:27.277818520,3,0.05,PIX,3,22.952080615744848,65.41342975487281,8,2
12042,514,136,2023-08-10 00:49:32.358157216,3,0.0,PIX,3,30.15325332576214,90.45975997728642,8,3
12043,3575,158,2023-08-10 01:59:37.438495904,4,0.0,PIX,5,66.53689055921816,266.14756223687266,8,3
12044,3116,142,2023-08-10 03:09:42.518834592,3,0.1,Cartao,5,157.4209187605872,425.03648065358544,8,3
12045,41,45,2023-08-10 04:19:47.599173280,4,0.1,PIX,4,143.9108833148359,518.0791799334093,8,3
12046,263,110,2023-08-10 05:29:52.679511968,3,0.05,Cartao,4,145.72531709283768,415.31715371458733,8,3
12047,1033,46,2023-08-10 06:39:57.759850656,2,0.0,PIX,4,302.730482076948,605.460964153896,8,3
12048,3125,195,2023-08-10 07:50:02.840189344,1,0.0,PIX,5,60.169506576450495,60.169506576450495,8,3
12049,1820,93,2023-08-10 09:00:07.920528040,2,0.0,PIX,5,12.799442665188062,25.598885330376124,8,3
12050,128,16,2023-08-10 10:10:13.000866728,2,0.0,PIX,5,146.84313582694529,293.68627165389057,8,3
12051,2579,138,2023-08-10 11:20:18.081205416,4,0.0,PIX,5,61.92851384905333,247.71405539621333,8,3
12052,4621,68,2023-08-10 12:30:23.161544104,4,0.05,Boleto,3,149.05162093820286,566.3961595651708,8,3
12053,4853,180,2023-08-10 13:40:28.241882792,5,0.0,PIX,5,107.58835269741391,537.9417634870696,8,3
12054,3014,50,2023-08-10 14:50:33.322221480,3,0.1,Cartao,2,51.53555191243645,139.14599016357843,8,3
12055,3212,68,2023-08-10 16:00:38.402560176,2,0.0,Boleto,3,149.05162093820286,298.1032418764057,8,3
12056,894,2,2023-08-10 17:10:43.482898864,2,0.1,Cartao,4,95.58519870822748,172.05335767480946,8,3
12057,2807,75,2023-08-10 18:20:48.563237552,4,0.05,PIX,3,29.695021156718084,112.84108039552872,8,3
12058,2280,75,2023-08-10 19:30:53.643576240,1,0.05,PIX,4,29.695021156718084,28.21027009888218,8,3
12059,4184,188,2023-08-10 20:40:58.723914928,3,0.05,Cartao,5,101.14852671932906,288.2733011500878,8,3
12060,2814,178,2023-08-10 21:51:03.804253616,3,0.05,Cartao,4,111.14854061524342,316.77334075344373,8,3
12061,1788,129,2023-08-10 23:01:08.884592304,3,0.05,PIX,4,63.5369604354573,181.08033724105331,8,3
12062,4733,97,2023-08-11 00:11:13.964931000,2,0.0,PIX,5,113.65928694078707,227.31857388157414,8,4
12063,2249,109,2023-08-11 01:21:19.045269688,3,0.05,Cartao,1,104.83135323158791,298.76935671002553,8,4
12064,3034,165,2023-08-11 02:31:24.125608376,3,0.1,Cartao,5,100.62897269630639,271.69822628002726,8,4
12065,2409,151,2023-08-11 03:41:29.205947064,3,0.0,Cartao,4,49.97586822001959,149.92760466005876,8,4
12066,2180,177,2023-08-11 04:51:34.286285752,4,0.0,PIX,4,113.73195362413249,454.92781449652995,8,4
12067,177,117,2023-08-11 06:01:39.366624440,3,0.05,PIX,3,82.74515385414578,235.82368848431548,8,4
12068,3124,192,2023-08-11 07:11:44.446963136,1,0.15,Cartao,5,115.65005666048887,98.30254816141554,8,4
12069,22,17,2023-08-11 08:21:49.527301824,2,0.05,PayPal,5,84.20991262116347,159.99883398021058,8,4
12070,653,71,2023-08-11 09:31:54.607640512,5,0.1,PIX,5,100.45358280461772,452.0411226207798,8,4
12071,3391,143,2023-08-11 10:41:59.687979200,3,0.05,PIX,3,100.81573716654023,287.3248509246397,8,4
12072,783,51,2023-08-11 11:52:04.768317888,6,0.0,PIX,5,138.71839924447593,832.3103954668557,8,4
12073,168,155,2023-08-11 13:02:09.848656576,3,0.05,PIX,5,37.571297258707595,107.07819718731663,8,4
12074,1062,9,2023-08-11 14:12:14.928995272,5,0.05,PayPal,5,12.43664425173494,59.07406019574096,8,4
12075,873,64,2023-08-11 15:22:20.009333960,1,0.0,Boleto,4,150.71134170864195,150.71134170864195,8,4
12076,1782,191,2023-08-11 16:32:25.089672648,4,0.0,Cartao,4,100.12360467555774,400.494418702231,8,4
12077,1397,85,2023-08-11 17:42:30.170011336,5,0.0,Cartao,2,111.83756256845014,559.1878128422507,8,4
12078,632,181,2023-08-11 18:52:35.250350024,2,0.1,PIX,5,35.631233682709755,64.13622062887757,8,4
12079,1602,93,2023-08-11 20:02:40.330688712,2,0.0,Boleto,3,12.799442665188062,25.598885330376124,8,4
12080,2882,42,2023-08-11 21:12:45.411027400,4,0.15,PIX,5,269.2930184243128,915.5962626426634,8,4
12081,1451,117,2023-08-11 22:22:50.491366096,4,0.0,Boleto,4,82.74515385414578,330.98061541658313,8,4
12082,1864,70,2023-08-11 23:32:55.571704784,3,0.0,PIX,5,179.5589516211935,538.6768548635805,8,4
12083,722,89,2023-08-12 00:43:00.652043472,4,0.0,Cartao,5,154.06296732256894,677.8770562193034,8,5
12084,4536,35,2023-08-12 01:53:05.732382160,4,0.1,Cartao,4,50.105321836055715,198.41707447078065,8,5
12085,3337,17,2023-08-12 03:03:10.812720848,3,0.0,Cartao,4,84.20991262116347,277.89271164983944,8,5
12086,243,44,2023-08-12 04:13:15.893059536,4,0.05,Cartao,3,101.36909731953254,423.72282679564603,8,5
12087,2649,171,2023-08-12 05:23:20.973398232,5,0.1,PIX,4,54.97895652250185,272.1458347863842,8,5
12088,4639,104,2023-08-12 06:33:26.053736920,2,0.05,Boleto,5,48.21711915501299,100.77377903397715,8,5
12089,4373,89,2023-08-12 07:43:31.134075608,3,0.0,Cartao,5,154.06296732256894,508.4077921644775,8,5
12090,4646,107,2023-08-12 08:53:36.214414296,2,0.1,PIX,5,166.74097046283643,330.1471215164162,8,5
12091,403,118,2023-08-12 10:03:41.294752984,3,0.0,Cartao,4,59.65325318945532,196.8557355252026,8,5
12092,1454,44,2023-08-12 11:13:46.375091672,3,0.0,Cartao,3,101.36909731953254,334.5180211544574,8,5
12093,997,166,2023-08-12 12:23:51.455430360,2,0.1,PIX,4,33.04297823943153,65.42509691407443,8,5
12094,4172,169,2023-08-12 13:33:56.535769056,5,0.0,Cartao,5,22.952080615744848,126.23644338659668,8,5
12095,3151,153,2023-08-12 14:44:01.616107744,4,0.05,Cartao,4,27.974493617015447,116.93338331912457,8,5
12096,4414,49,2023-08-12 15:54:06.696446432,3,0.05,Boleto,5,119.56450944827765,374.8347371203504,8,5
12097,3502,60,2023-08-12 17:04:11.776785120,3,0.05,Cartao,1,77.139420925734,241.8320846021761,8,5
12098,1187,2,2023-08-12 18:14:16.857123808,1,0.1,Boleto,4,95.58519870822748,94.62934672114521,8,5
12099,1382,65,2023-08-12 19:24:21.937462496,2,0.0,Cartao,5,29.325531164644282,64.51616856221743,8,5
12100,4425,114,2023-08-12 20:34:27.017801192,4,0.1,Cartao,5,84.11780070246768,333.10649078177204,8,5
12101,1855,3,2023-08-12 21:44:32.098139880,5,0.1,Boleto,5,161.7423405161777,800.6245855550798,8,5
12102,1905,93,2023-08-12 22:54:37.178478568,5,0.1,Cartao,4,12.799442665188062,63.35724119268092,8,5
12103,3667,142,2023-08-13 00:04:42.258817256,8,0.05,PIX,5,157.4209187605872,1316.038880838509,8,6
12104,1949,173,2023-08-13 01:14:47.339155944,2,0.0,Cartao,5,22.717646304343,49.9788218695546,8,6
12105,4034,162,2023-08-13 02:24:52.419494632,1,0.0,PIX,2,22.154397211327222,24.369836932459947,8,6
12106,4572,164,2023-08-13 03:34:57.499833320,3,0.05,PIX,4,50.26529045048958,157.58168556228486,8,6
12107,3528,15,2023-08-13 04:45:02.580172016,2,0.1,Boleto,5,26.151915079959437,51.780791858319695,8,6
12108,1753,37,2023-08-13 05:55:07.660510704,2,0.0,PIX,5,48.972640668473126,107.73980947064089,8,6
12109,1738,138,2023-08-13 07:05:12.740849392,6,0.0,Cartao,5,61.92851384905333,408.728191403752,8,6
12110,1814,9,2023-08-13 08:15:17.821188080,3,0.1,Cartao,5,12.43664425173494,36.93683342765277,8,6
12111,1955,50,2023-08-13 09:25:22.901526768,1,0.0,Cartao,4,51.53555191243645,56.6891071036801,8,6
12112,4010,163,2023-08-13 10:35:27.981865456,3,0.0,PIX,5,41.923064259645734,138.34611205683092,8,6
12113,538,46,2023-08-13 11:45:33.062204152,5,0.1,Boleto,3,302.730482076948,1498.515886280893,8,6
12114,2391,106,2023-08-13 12:55:38.142542840,2,0.05,Cartao,5,55.24759187451306,115.4674670177323,8,6
12115,1790,81,2023-08-13 14:05:43.222881528,2,0.1,Cartao,4,34.08058248080514,67.47955331199418,8,6
12116,1191,47,2023-08-13 15:15:48.303220216,2,0.0,Cartao,4,128.41934685847997,282.52256308865594,8,6
12117,3937,18,2023-08-13 16:25:53.383558904,2,0.15,PIX,4,19.213417638510652,35.92909098401492,8,6
12118,1496,113,2023-08-13 17:35:58.463897592,1,0.0,Cartao,4,17.66891423500304,19.435805658503345,8,6
12119,2188,153,2023-08-13 18:46:03.544236288,3,0.1,PIX,4,27.974493617015447,83.0842460425359,8,6
12120,4524,163,2023-08-13 19:56:08.624574976,2,0.0,Cartao,4,41.923064259645734,92.23074137122062,8,6
12121,3371,51,2023-08-13 21:06:13.704913664,2,0.1,Boleto,4,138.71839924447593,274.6624305040624,8,6
12122,1260,109,2023-08-13 22:16:18.785252352,3,0.0,PIX,5,104.83135323158791,345.94346566424014,8,6
12123,4076,89,2023-08-13 23:26:23.865591040,4,0.05,Cartao,5,154.06296732256894,643.9832034083381,8,6
12124,3031,183,2023-08-14 00:36:28.945929728,2,0.0,Cartao,3,300.32494087249347,600.6498817449869,8,0
12125,4696,16,2023-08-14 01:46:34.026268416,2,0.05,Boleto,5,146.84313582694529,279.00195807119604,8,0
12126,97,88,2023-08-14 02:56:39.106607112,4,0.0,PayPal,5,38.999792407549556,155.99916963019822,8,0
12127,4574,12,2023-08-14 04:06:44.186945800,3,0.1,PIX,5,23.208863476733935,62.66393138718162,8,0
12128,4587,99,2023-08-14 05:16:49.267284488,5,0.1,Cartao,4,60.24597435332988,271.1068845899845,8,0
12129,1320,59,2023-08-14 06:26:54.347623176,1,0.0,PIX,5,101.052038619618,101.052038619618,8,0
12130,4502,73,2023-08-14 07:36:59.427961864,3,0.05,PIX,3,247.99085398835646,706.7739338668159,8,0
12131,715,112,2023-08-14 08:47:04.508300552,6,0.05,Cartao,4,62.17142621247736,354.37712941112096,8,0
12132,2495,165,2023-08-14 09:57:09.588639248,1,0.05,Cartao,4,100.62897269630639,95.59752406149107,8,0
12133,2747,32,2023-08-14 11:07:14.668977936,2,0.05,Cartao,3,132.01005689923093,250.81910810853876,8,0
12134,4044,185,2023-08-14 12:17:19.749316624,3,0.0,Boleto,5,40.03810141835146,120.11430425505438,8,0
12135,585,22,2023-08-14 13:27:24.829655312,2,0.1,Cartao,4,107.89218831385797,194.20593896494435,8,0
12136,954,173,2023-08-14 14:37:29.909994000,1,0.05,PIX,3,22.717646304343,21.581763989125847,8,0
12137,2898,98,2023-08-14 15:47:34.990332688,5,0.1,Cartao,4,111.71965347041201,502.738440616854,8,0
12138,2031,83,2023-08-14 16:57:40.070671376,2,0.15,PIX,4,11.97715130872814,20.361157224837836,8,0
12139,594,12,2023-08-14 18:07:45.151010072,1,0.0,Boleto,5,23.208863476733935,23.208863476733935,8,0
12140,1832,5,2023-08-14 19:17:50.231348760,3,0.0,PIX,5,158.80539076538963,476.4161722961689,8,0
12141,356,26,2023-08-14 20:27:55.311687448,5,0.05,PIX,5,117.01478829685594,555.8202444100657,8,0
12142,1677,116,2023-08-14 21:38:00.392026136,5,0.0,Cartao,5,16.397097115246474,81.98548557623238,8,0
12143,3119,91,2023-08-14 22:48:05.472364824,3,0.0,Cartao,3,77.78746294520676,233.36238883562027,8,0
12144,112,20,2023-08-14 23:58:10.552703512,4,0.0,PIX,4,69.9195196679341,279.6780786717364,8,0
12145,3735,189,2023-08-15 01:08:15.633042208,6,0.05,Cartao,5,62.98701954432757,359.02601140266717,8,1
12146,4471,136,2023-08-15 02:18:20.713380896,2,0.05,PayPal,3,30.15325332576214,57.29118131894806,8,1
12147,845,190,2023-08-15 03:28:25.793719584,3,0.0,PayPal,4,22.516438351023066,67.5493150530692,8,1
12148,2174,182,2023-08-15 04:38:30.874058272,3,0.0,Cartao,4,102.00615110574556,306.01845331723666,8,1
12149,3079,80,2023-08-15 05:48:35.954396960,4,0.05,Cartao,5,177.29823160905661,673.7332801144152,8,1
12150,2610,58,2023-08-15 06:58:41.034735648,4,0.0,PIX,4,10.3134849941049,41.2539399764196,8,1
12151,1384,194,2023-08-15 08:08:46.115074344,6,0.0,Cartao,4,117.76125814169451,706.5675488501671,8,1
12152,3971,173,2023-08-15 09:18:51.195413032,5,0.0,PIX,5,22.717646304343,113.58823152171499,8,1
12153,362,193,2023-08-15 10:28:56.275751720,2,0.0,Cartao,4,27.052496834176047,54.104993668352094,8,1
12154,679,5,2023-08-15 11:39:01.356090408,2,0.0,Cartao,3,158.80539076538963,317.61078153077926,8,1
12155,2812,159,2023-08-15 12:49:06.436429096,5,0.0,PIX,5,52.05783748427777,260.2891874213889,8,1
12156,2823,23,2023-08-15 13:59:11.516767784,2,0.0,Cartao,4,32.81726376690922,65.63452753381844,8,1
12157,1732,149,2023-08-15 15:09:16.597106472,3,0.15,PayPal,5,23.11361652771761,58.9397221456799,8,1
12158,1288,140,2023-08-15 16:19:21.677445168,4,0.0,Cartao,4,78.14959159654056,312.59836638616224,8,1
12159,4896,4,2023-08-15 17:29:26.757783856,1,0.1,Boleto,2,22.962554679951594,20.666299211956435,8,1
12160,275,37,2023-08-15 18:39:31.838122544,3,0.0,Cartao,5,48.972640668473126,146.91792200541937,8,1
12161,906,75,2023-08-15 19:49:36.918461232,4,0.05,PIX,4,29.695021156718084,112.84108039552872,8,1
12162,1883,104,2023-08-15 20:59:41.998799920,3,0.05,PayPal,3,48.21711915501299,137.418789591787,8,1
12163,492,117,2023-08-15 22:09:47.079138608,2,0.05,Cartao,4,82.74515385414578,157.21579232287698,8,1
12164,4755,137,2023-08-15 23:19:52.159477304,4,0.1,Cartao,4,95.00552757023793,342.01989925285653,8,1
12165,541,26,2023-08-16 00:29:57.239815992,4,0.0,Cartao,5,117.01478829685594,468.05915318742376,8,2
12166,2887,27,2023-08-16 01:40:02.320154680,6,0.0,Cartao,5,30.78811887946517,184.728713276791,8,2
12167,4416,190,2023-08-16 02:50:07.400493368,3,0.0,Cartao,4,22.516438351023066,67.5493150530692,8,2
12168,456,178,2023-08-16 04:00:12.480832056,1,0.0,PIX,5,111.14854061524342,111.14854061524342,8,2
12169,651,89,2023-08-16 05:10:17.561170744,4,0.0,PIX,4,154.06296732256894,616.2518692902757,8,2
12170,1313,82,2023-08-16 06:20:22.641509432,2,0.1,Cartao,5,23.88072899594696,42.98531219270453,8,2
12171,1305,200,2023-08-16 07:30:27.721848128,2,0.1,Cartao,5,81.45023600148582,146.6104248026745,8,2
12172,4513,130,2023-08-16 08:40:32.802186816,6,0.0,Cartao,5,42.91740065384273,257.50440392305643,8,2
12173,3610,127,2023-08-16 09:50:37.882525504,2,0.05,PIX,4,48.8050985090797,92.72968716725143,8,2
12174,804,103,2023-08-16 11:00:42.962864192,5,0.2,Cartao,5,87.90014881876334,351.60059527505337,8,2
